left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
227.717392 205.978256 0.027834 
219.565216 226.086960 0.018473 
200.000000 219.565216 0.011446 
200.000000 220.108688 0.010703 
209.782608 238.043472 0.005663 
218.478256 213.586960 0.014325 
205.434784 220.108688 0.009686 
205.978256 220.652176 0.007291 
208.695648 242.934784 0.003577 
212.500000 215.217392 0.009770 
219.565216 216.847824 0.007073 
222.826080 216.304352 0.005743 
208.695648 244.021744 0.002416 
210.869568 215.217392 0.009645 
219.565216 216.847824 0.008891 
222.282608 217.391296 0.007114 
210.326080 239.130432 0.003934 
209.239136 202.717392 0.015896 
205.978256 215.760864 0.010296 
210.869568 216.847824 0.007170 
203.804352 233.152176 0.003814 


