left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
215.217392 222.826080 0.049733 
218.478256 214.673904 0.023770 
210.869568 207.065216 0.012233 
177.173904 215.760864 0.013209 
172.282608 225.000000 0.008627 
222.826080 190.217392 0.009011 
227.173904 216.304352 0.008877 
228.260864 215.217392 0.006759 
224.456512 211.956512 0.003268 
224.456512 194.565216 0.008624 
220.108688 224.456512 0.011406 
223.369568 223.913040 0.006095 
225.000000 244.021744 0.001928 
224.456512 194.021744 0.009421 
219.565216 225.000000 0.012444 
213.586960 236.413040 0.008230 
213.586960 243.478256 0.005523 
216.847824 196.195648 0.011655 
237.500000 191.304352 0.009275 
213.586960 238.043472 0.007419 
210.326080 241.847824 0.006105 


