left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
215.760864 221.195648 0.042140 
219.021744 211.413040 0.022554 
210.326080 205.978256 0.014147 
177.717392 215.217392 0.011106 
172.282608 223.913040 0.007317 
220.108688 196.195648 0.008687 
223.369568 222.282608 0.008967 
227.173904 226.086960 0.006783 
222.826080 232.065216 0.003006 
221.739136 217.391296 0.008245 
220.652176 223.913040 0.010956 
222.282608 225.000000 0.006076 
223.369568 242.934784 0.001882 
223.913040 193.478256 0.008367 
220.108688 223.913040 0.012081 
216.304352 234.782608 0.008290 
214.673904 240.760864 0.005373 
214.130432 196.739136 0.011678 
236.956512 192.934784 0.008415 
215.760864 235.869568 0.007570 
213.043472 238.586960 0.005824 


