left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
216.304352 220.108688 0.040611 
219.565216 210.326080 0.022523 
210.326080 206.521744 0.011224 
176.086960 216.847824 0.011523 
172.282608 226.086960 0.008287 
223.913040 190.760864 0.009100 
226.086960 219.021744 0.009017 
228.260864 211.413040 0.006867 
159.239136 109.782608 0.007460 
226.086960 192.934784 0.008572 
221.195648 223.369568 0.011002 
223.913040 224.456512 0.006142 
159.239136 110.326088 0.004910 
225.000000 192.934784 0.008867 
220.652176 223.913040 0.012055 
221.195648 230.434784 0.008197 
158.695648 108.695648 0.006314 
219.021744 193.478256 0.011909 
236.956512 188.043472 0.009582 
216.304352 235.869568 0.007402 
158.152176 108.695648 0.005906 


