left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
215.217392 222.282608 0.057469 
217.391296 216.847824 0.024751 
177.173904 226.086960 0.011393 
174.456528 219.565216 0.019062 
170.108688 224.456512 0.010319 
220.652176 198.913040 0.010016 
227.717392 206.521744 0.009334 
225.000000 208.152176 0.007336 
222.282608 215.217392 0.004807 
226.086960 194.565216 0.009422 
220.652176 223.913040 0.010237 
223.369568 221.195648 0.006037 
222.826080 215.217392 0.002843 
225.000000 196.739136 0.011126 
219.565216 225.543472 0.011495 
209.782608 239.130432 0.007719 
212.500000 245.108688 0.005285 
219.021744 170.652176 0.015389 
238.043472 190.217392 0.009662 
240.217392 194.021744 0.006927 
205.434784 244.021744 0.005958 


