left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
227.173904 207.608688 0.029476 
219.021744 225.000000 0.019053 
200.000000 219.565216 0.011405 
200.543472 220.652176 0.010490 
210.869568 238.043472 0.005837 
221.739136 193.478256 0.014183 
206.521744 220.652176 0.009402 
223.369568 215.217392 0.007406 
214.673904 233.695648 0.003781 
215.760864 214.673904 0.009531 
220.108688 216.847824 0.007511 
223.369568 215.760864 0.005955 
210.869568 242.934784 0.002489 
213.043472 214.673904 0.009439 
220.108688 216.847824 0.009466 
222.826080 216.847824 0.007482 
213.043472 237.500000 0.004082 
210.326080 198.369568 0.017449 
206.521744 215.760864 0.010308 
214.673904 215.217392 0.007269 
215.217392 215.217392 0.003955 


