left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
126.630432 187.500000 0.431949 
143.478256 170.108688 0.327494 
163.043472 153.260864 0.607024 
167.391296 128.804352 0.659004 
163.043472 109.782608 0.445253 
154.347824 157.608688 0.026386 
154.347824 110.869568 0.012948 
155.434784 119.565216 0.027634 
153.804352 115.217392 0.023214 
156.521744 154.347824 0.011158 
228.804352 217.934784 0.005079 
153.804352 116.847824 0.009420 
153.804352 115.217392 0.016745 
152.173920 155.434784 0.010846 
229.347824 217.934784 0.006518 
148.369568 157.608688 0.008672 
145.108688 158.152176 0.011628 
130.434784 180.978256 0.017934 
153.804352 132.608688 0.007220 
155.434784 131.521744 0.009407 
157.065216 130.978256 0.010576 


