left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
215.217392 222.826080 0.056850 
219.021744 215.760864 0.024492 
173.913040 217.391296 0.011121 
173.913040 215.760864 0.020943 
170.108688 224.456512 0.010432 
223.913040 188.586960 0.009157 
227.717392 213.586960 0.008731 
225.000000 212.500000 0.006863 
223.913040 214.130432 0.003975 
226.086960 192.934784 0.008871 
220.108688 224.456512 0.010362 
223.913040 221.739136 0.005884 
223.913040 215.217392 0.002299 
225.000000 194.565216 0.009849 
219.565216 225.000000 0.011497 
210.869568 237.500000 0.007503 
207.608688 243.478256 0.004837 
221.739136 180.434784 0.010771 
237.500000 190.217392 0.009696 
234.239120 213.586960 0.006978 
205.434784 243.478256 0.005690 


