left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
216.304352 220.652176 0.040065 
219.021744 210.326080 0.022203 
209.782608 205.978256 0.013045 
176.086960 215.760864 0.013233 
171.195648 225.000000 0.008388 
225.000000 189.673904 0.010479 
226.086960 219.565216 0.009018 
228.804352 211.956512 0.006976 
221.195648 232.065216 0.003185 
225.543472 192.391296 0.009119 
221.739136 223.369568 0.010722 
223.913040 224.456512 0.006213 
223.369568 241.304352 0.001825 
224.456512 192.391296 0.009523 
220.652176 223.369568 0.011921 
219.565216 231.521744 0.008319 
213.586960 240.760864 0.005336 
215.760864 194.021744 0.012743 
237.500000 185.869568 0.009258 
215.760864 235.326080 0.007568 
211.956512 239.130432 0.005777 


