left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
215.217392 223.369568 0.058832 
219.021744 215.217392 0.025044 
180.434784 213.043472 0.010915 
175.543472 215.760864 0.018668 
170.652176 223.913040 0.009635 
223.369568 188.586960 0.009414 
227.717392 214.673904 0.008887 
227.717392 214.673904 0.006849 
224.456512 213.586960 0.003743 
225.543472 192.934784 0.009008 
220.108688 225.000000 0.010918 
223.913040 222.282608 0.006021 
224.456512 215.217392 0.002219 
225.000000 193.478256 0.010110 
219.565216 225.000000 0.012069 
211.956512 237.500000 0.007936 
213.586960 245.108688 0.005297 
217.391296 195.652176 0.011761 
237.500000 189.673904 0.009557 
213.586960 239.673904 0.007138 
208.695648 244.021744 0.005947 


