left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
215.217392 222.826080 0.060026 
219.021744 215.760864 0.024723 
173.913040 222.282608 0.011642 
173.913040 215.760864 0.023563 
169.565216 223.913040 0.010706 
223.913040 188.586960 0.009192 
227.717392 214.130432 0.008736 
225.000000 213.586960 0.006833 
223.913040 214.130432 0.003992 
225.543472 193.478256 0.008930 
220.108688 224.456512 0.010445 
223.913040 221.739136 0.005914 
223.913040 215.217392 0.002336 
225.000000 194.021744 0.009900 
219.565216 225.000000 0.011640 
210.869568 237.500000 0.007710 
208.152176 244.565216 0.005101 
218.478256 194.565216 0.010900 
237.500000 189.673904 0.009696 
234.239120 213.586960 0.006953 
204.347824 244.021744 0.005938 


