left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
127.717392 160.326080 0.432343 
137.500000 150.000000 0.438693 
153.804352 139.130432 0.700288 
156.521744 126.630432 0.646498 
158.152176 114.130432 0.695035 
136.956528 151.086960 0.037164 
157.608688 138.586960 0.029118 
140.760864 145.108688 0.064532 
123.913040 145.108688 0.025177 
138.043472 150.543472 0.014119 
219.565216 226.086960 0.010215 
139.673920 145.108688 0.032054 
137.500000 146.195648 0.027963 
136.413040 152.173920 0.012811 
140.760864 145.108688 0.012586 
140.217392 145.108688 0.016626 
136.413040 145.652176 0.023323 
134.239136 151.086960 0.012175 
135.326080 148.913040 0.013273 
133.695648 148.913040 0.011636 
131.521744 149.456528 0.014120 


