left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
215.217392 222.826080 0.061774 
219.021744 215.760864 0.026201 
180.434784 230.434784 0.010986 
175.000000 220.652176 0.018494 
170.652176 224.456512 0.010190 
225.000000 173.913040 0.010648 
227.717392 209.239136 0.009433 
224.456512 212.500000 0.007396 
222.826080 215.217392 0.004960 
228.260864 191.304352 0.009190 
220.108688 224.456512 0.010428 
223.913040 220.652176 0.006102 
223.369568 215.217392 0.002988 
225.543472 194.565216 0.010185 
219.021744 225.543472 0.011652 
211.413040 238.586960 0.007736 
213.586960 245.108688 0.005301 
219.565216 170.652176 0.017260 
238.586960 188.586960 0.009890 
240.760864 192.934784 0.007085 
208.152176 244.565216 0.005911 


