left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
194.021744 173.913040 0.075397 
218.478256 216.304352 0.024331 
176.630432 230.978256 0.016442 
175.000000 219.565216 0.018983 
170.652176 223.913040 0.007462 
223.913040 192.391296 0.009323 
228.260864 206.521744 0.008976 
225.000000 207.065216 0.007173 
223.913040 210.869568 0.004425 
228.260864 192.391296 0.009597 
220.108688 224.456512 0.010657 
223.369568 222.282608 0.006077 
182.608688 247.282608 0.003004 
219.021744 163.043472 0.014836 
219.021744 226.086960 0.011907 
207.608688 239.673904 0.008470 
205.434784 245.652176 0.006373 
217.934784 165.760864 0.023684 
202.173904 236.956512 0.009652 
205.434784 244.565216 0.007657 
203.804352 245.108688 0.006670 


