left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
215.760864 222.826080 0.053573 
217.391296 216.304352 0.024912 
208.152176 210.326080 0.012236 
173.913040 226.086960 0.012679 
169.021744 225.543472 0.009372 
220.108688 198.913040 0.008564 
226.630432 214.673904 0.008965 
225.543472 210.869568 0.006977 
136.956528 127.717392 0.006596 
227.173904 215.217392 0.008322 
220.108688 223.913040 0.011232 
223.369568 222.282608 0.006007 
136.956528 127.717392 0.003506 
225.000000 196.195648 0.008916 
219.565216 225.000000 0.012256 
217.391296 233.695648 0.007741 
211.413040 241.304352 0.004930 
216.847824 196.739136 0.010840 
214.673904 220.108688 0.009139 
215.217392 236.413040 0.007088 
210.869568 240.760864 0.005853 


