left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
172.826080 192.934784 0.149875 
180.434784 223.913040 0.025120 
182.608688 230.978256 0.017067 
176.630432 228.804352 0.011167 
172.282608 225.543472 0.005073 
219.021744 208.695648 0.010175 
222.282608 213.586960 0.008213 
222.826080 211.956512 0.006644 
220.108688 214.673904 0.003391 
170.652176 205.978256 0.008778 
220.652176 225.000000 0.008240 
215.760864 235.326080 0.005634 
213.586960 244.021744 0.002335 
167.391296 205.978256 0.012856 
219.565216 227.717392 0.010478 
211.956512 237.500000 0.008659 
204.891296 242.934784 0.006350 
165.760864 205.434784 0.022104 
163.586960 204.891296 0.009853 
212.500000 237.500000 0.007586 
204.347824 243.478256 0.006538 


