left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
194.021744 174.456528 0.117168 
216.847824 216.304352 0.023759 
207.065216 209.782608 0.012712 
175.000000 220.108688 0.018149 
169.565216 226.086960 0.009434 
223.369568 205.434784 0.009656 
227.717392 206.521744 0.009189 
224.456512 207.065216 0.007414 
223.913040 208.152176 0.004775 
230.434784 191.847824 0.009503 
220.108688 223.913040 0.010964 
223.369568 221.195648 0.006144 
223.369568 212.500000 0.002721 
219.021744 162.500000 0.016088 
219.565216 225.000000 0.012044 
210.326080 238.586960 0.008039 
212.500000 244.565216 0.005484 
218.478256 165.217392 0.023970 
238.043472 190.760864 0.009494 
210.869568 239.673904 0.007212 
206.521744 243.478256 0.006120 


