left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
215.217392 222.282608 0.052451 
217.934784 216.304352 0.024025 
149.456528 154.347824 0.024137 
175.543472 219.021744 0.015904 
171.195648 223.913040 0.006637 
223.913040 189.130432 0.008921 
227.173904 214.130432 0.008813 
225.543472 207.065216 0.007031 
223.913040 210.869568 0.004228 
228.804352 191.304352 0.008930 
220.108688 225.000000 0.010936 
223.369568 222.826080 0.006102 
186.413040 248.369568 0.003174 
220.108688 163.043472 0.012089 
219.021744 226.086960 0.012101 
208.152176 240.217392 0.008749 
205.978256 245.652176 0.006712 
219.021744 165.217392 0.018944 
237.500000 191.304352 0.009294 
205.978256 244.565216 0.007758 
204.347824 245.108688 0.006667 


