left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
215.760864 223.369568 0.048777 
217.391296 216.847824 0.023325 
209.782608 208.695648 0.012963 
175.000000 227.173904 0.010817 
171.739136 226.630432 0.008891 
221.739136 210.869568 0.008762 
222.282608 221.739136 0.008919 
225.543472 211.413040 0.006738 
224.456512 211.413040 0.003389 
227.173904 215.760864 0.008345 
220.108688 224.456512 0.011007 
222.282608 224.456512 0.005880 
224.456512 213.043472 0.001770 
223.913040 195.108688 0.008167 
219.565216 225.000000 0.011995 
215.760864 235.326080 0.007724 
212.500000 240.760864 0.004847 
215.217392 197.282608 0.011386 
214.673904 220.108688 0.008986 
214.673904 236.413040 0.007107 
211.413040 240.760864 0.005754 


