left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
215.217392 222.282608 0.046342 
202.173904 219.565216 0.022696 
180.434784 211.956512 0.011550 
177.173904 215.760864 0.020400 
168.478256 225.543472 0.010036 
223.913040 192.934784 0.008302 
223.369568 222.826080 0.008262 
230.434784 202.173904 0.006575 
223.913040 210.326080 0.003010 
225.000000 195.108688 0.008079 
220.108688 225.000000 0.010488 
221.195648 226.630432 0.005751 
227.173904 241.304352 0.001564 
224.456512 194.565216 0.008335 
219.565216 225.543472 0.011697 
211.956512 236.956512 0.007933 
208.152176 242.391296 0.005240 
215.760864 197.826080 0.011025 
208.152176 235.326080 0.008789 
211.956512 238.586960 0.007232 
209.239136 241.304352 0.006067 


