left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
215.217392 221.739136 0.050726 
216.847824 216.847824 0.023403 
180.978256 231.521744 0.010246 
174.456528 221.195648 0.014335 
171.739136 226.086960 0.009380 
220.108688 199.456512 0.008510 
227.717392 207.608688 0.008938 
224.456512 211.413040 0.007014 
221.739136 215.217392 0.004088 
221.195648 215.760864 0.008431 
220.108688 223.913040 0.010061 
222.826080 222.282608 0.005854 
222.826080 215.760864 0.002362 
224.456512 197.282608 0.008908 
219.565216 225.000000 0.011381 
210.326080 239.130432 0.007851 
213.586960 244.021744 0.005306 
220.108688 170.652176 0.010957 
236.956512 190.760864 0.009461 
210.869568 240.760864 0.007052 
204.891296 242.934784 0.005990 


