left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
215.760864 221.195648 0.044010 
219.565216 211.413040 0.023213 
210.326080 206.521744 0.012318 
176.086960 214.673904 0.014933 
171.739136 225.000000 0.008913 
223.913040 190.760864 0.008753 
223.913040 222.282608 0.008881 
227.717392 220.652176 0.006813 
225.000000 211.413040 0.003062 
225.000000 192.934784 0.008527 
220.652176 223.913040 0.011319 
223.369568 224.456512 0.006142 
226.086960 241.304352 0.001811 
224.456512 192.934784 0.009007 
220.108688 224.456512 0.012328 
215.217392 235.869568 0.008236 
214.130432 241.304352 0.005409 
216.304352 194.565216 0.011928 
236.956512 189.130432 0.009302 
215.217392 236.413040 0.007459 
210.869568 240.760864 0.005944 


