left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
227.717392 203.260864 0.029425 
219.565216 223.369568 0.018392 
203.260864 219.021744 0.010165 
202.173904 220.652176 0.009234 
202.717392 230.978256 0.005153 
219.565216 214.130432 0.011739 
207.608688 219.021744 0.008941 
226.630432 219.565216 0.006845 
168.478256 225.543472 0.003131 
215.217392 214.673904 0.008698 
221.739136 218.478256 0.007746 
225.543472 220.652176 0.005734 
216.847824 232.065216 0.001518 
213.043472 215.217392 0.008632 
221.195648 219.021744 0.009852 
224.456512 221.739136 0.007543 
211.413040 232.065216 0.003744 
209.782608 209.782608 0.013152 
207.608688 215.760864 0.011076 
215.217392 216.847824 0.007157 
211.413040 219.565216 0.004105 


