left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
217.391296 221.195648 0.039786 
219.021744 210.869568 0.022545 
209.782608 205.434784 0.014268 
177.717392 215.217392 0.013442 
171.739136 224.456512 0.008420 
223.913040 193.478256 0.008871 
223.913040 222.282608 0.009148 
226.630432 226.630432 0.006987 
221.195648 232.608688 0.003307 
225.543472 193.478256 0.008384 
221.195648 223.913040 0.011149 
222.826080 226.086960 0.006262 
223.369568 241.304352 0.001957 
224.456512 193.478256 0.008640 
220.652176 223.913040 0.012255 
219.021744 232.065216 0.008463 
214.673904 240.217392 0.005421 
215.760864 195.108688 0.011834 
236.956512 189.130432 0.009207 
215.760864 234.782608 0.007715 
213.043472 238.043472 0.005976 


