left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
226.630432 209.239136 0.030651 
219.021744 225.000000 0.019293 
198.913040 220.652176 0.010215 
198.369568 221.739136 0.009305 
207.065216 236.413040 0.005006 
219.021744 214.130432 0.010965 
211.413040 217.391296 0.008587 
226.086960 222.826080 0.006573 
165.217392 225.000000 0.003335 
215.760864 215.760864 0.008490 
220.108688 220.108688 0.007528 
223.913040 222.282608 0.005499 
207.608688 245.652176 0.001587 
214.673904 215.760864 0.008344 
220.652176 220.108688 0.009534 
222.282608 224.456512 0.007131 
211.413040 233.695648 0.003800 
209.782608 208.152176 0.011851 
208.152176 215.760864 0.009935 
215.217392 216.847824 0.006781 
211.413040 233.152176 0.003962 


