left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
215.217392 221.739136 0.051373 
217.934784 215.760864 0.024004 
179.891296 230.978256 0.009779 
173.369568 223.369568 0.014174 
171.195648 226.086960 0.009486 
220.108688 198.369568 0.008816 
227.717392 207.608688 0.008943 
224.456512 211.413040 0.006986 
222.282608 215.217392 0.004079 
225.543472 195.108688 0.008490 
220.108688 223.913040 0.010426 
223.369568 222.282608 0.005933 
223.369568 215.760864 0.002394 
224.456512 196.195648 0.009350 
219.565216 225.000000 0.011530 
211.413040 238.043472 0.007532 
214.130432 244.021744 0.004949 
219.021744 195.108688 0.011143 
237.500000 190.217392 0.009504 
233.152176 214.130432 0.006895 
207.065216 242.391296 0.005634 


