left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
111.956520 144.565216 0.113918 
128.260864 141.304352 0.308118 
154.347824 136.956528 0.573459 
176.086960 123.369568 0.633611 
193.478256 114.130432 0.564251 
230.978256 214.130432 0.008009 
228.260864 207.065216 0.008904 
158.152176 132.608688 0.014515 
151.086960 139.130432 0.011078 
231.521744 213.586960 0.008477 
220.108688 223.913040 0.010098 
223.369568 222.282608 0.005766 
132.065216 147.826080 0.003357 
224.456512 198.913040 0.008767 
219.565216 225.000000 0.011293 
211.413040 237.500000 0.007557 
213.043472 243.478256 0.004939 
215.760864 215.217392 0.010199 
213.586960 219.565216 0.009182 
211.413040 238.586960 0.006895 
208.152176 242.391296 0.005718 


