left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
173.913040 196.195648 0.107779 
219.021744 226.086960 0.019775 
203.804352 214.673904 0.009140 
232.608688 227.717392 0.007750 
172.282608 226.086960 0.004107 
221.739136 210.869568 0.011062 
221.195648 217.391296 0.009810 
220.652176 216.304352 0.006835 
220.652176 216.304352 0.003406 
220.108688 215.217392 0.008880 
221.195648 220.108688 0.010810 
222.826080 221.195648 0.005977 
222.826080 239.130432 0.002446 
219.565216 214.130432 0.008540 
220.652176 222.826080 0.011493 
217.391296 234.782608 0.008255 
216.847824 238.043472 0.005579 
211.413040 211.956512 0.014381 
213.043472 215.760864 0.008932 
216.304352 236.413040 0.007279 
214.673904 238.586960 0.005650 


