left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
145.652176 148.913040 0.190119 
146.195648 177.717392 0.033159 
174.456528 211.413040 0.011523 
172.826080 211.413040 0.010285 
213.586960 236.956512 0.005496 
221.739136 209.782608 0.011933 
219.565216 220.652176 0.008950 
211.413040 230.978256 0.007183 
212.500000 232.608688 0.004189 
163.586960 203.260864 0.011228 
220.108688 222.282608 0.008880 
219.021744 227.173904 0.005915 
207.608688 242.391296 0.002726 
157.608688 201.630432 0.015203 
220.652176 223.369568 0.010548 
217.391296 232.065216 0.007814 
205.978256 243.478256 0.004891 
148.913040 198.369568 0.017696 
212.500000 216.304352 0.008671 
150.543472 206.521744 0.007446 
149.456528 207.608688 0.006294 


