left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
217.391296 219.021744 0.027457 
203.804352 229.891296 0.018786 
191.847824 220.652176 0.011055 
194.565216 221.739136 0.010146 
205.978256 235.869568 0.004947 
149.456528 161.956528 0.009858 
151.630432 173.913040 0.011878 
152.173920 172.826080 0.006701 
215.760864 235.326080 0.002821 
142.391296 175.543472 0.008621 
140.217392 178.804352 0.008589 
142.391296 182.608688 0.004739 
141.847824 210.869568 0.001272 
146.195648 204.891296 0.008448 
139.673920 178.260864 0.007331 
146.739136 207.608688 0.006846 
148.913040 215.760864 0.006159 
160.869568 203.260864 0.017281 
163.043472 214.673904 0.008275 
150.000000 218.478256 0.008288 
150.543472 217.391296 0.007256 


