left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
125.543480 128.260864 0.205362 
219.565216 216.847824 0.025294 
175.000000 224.456512 0.017689 
171.739136 217.934784 0.025413 
169.021744 223.913040 0.010499 
227.717392 182.065216 0.007935 
227.717392 213.043472 0.008451 
224.456512 215.760864 0.006888 
223.913040 215.760864 0.004377 
228.260864 192.391296 0.008396 
219.565216 225.543472 0.009190 
223.913040 221.739136 0.005631 
223.913040 216.304352 0.002470 
225.543472 195.652176 0.009081 
219.021744 226.086960 0.010803 
210.326080 238.586960 0.007458 
210.326080 245.108688 0.005131 
224.456512 181.521744 0.010459 
238.043472 190.760864 0.009927 
202.717392 244.565216 0.007431 
202.717392 244.565216 0.006230 


