left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
134.782608 127.717392 0.255396 
219.565216 216.304352 0.023812 
175.543472 208.152176 0.018024 
177.173904 216.304352 0.020323 
163.043472 225.543472 0.009478 
231.521744 214.673904 0.008125 
228.260864 214.673904 0.008685 
226.630432 215.760864 0.006772 
223.913040 215.760864 0.003740 
227.717392 215.217392 0.008475 
219.021744 227.173904 0.010248 
219.565216 228.260864 0.005800 
226.630432 242.934784 0.002416 
225.000000 196.195648 0.008378 
216.847824 228.804352 0.011882 
211.413040 237.500000 0.008735 
211.413040 245.108688 0.006327 
214.673904 216.304352 0.011932 
205.978256 235.326080 0.010235 
211.956512 235.326080 0.007754 
208.695648 244.565216 0.006774 


