left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
215.760864 221.739136 0.049462 
217.391296 216.304352 0.023174 
210.326080 207.608688 0.011593 
175.543472 219.021744 0.017467 
171.195648 226.630432 0.009172 
223.913040 190.760864 0.008523 
227.717392 207.608688 0.008832 
226.086960 207.608688 0.006992 
223.913040 211.413040 0.003967 
226.086960 193.478256 0.008935 
220.108688 224.456512 0.010838 
223.369568 222.826080 0.005945 
159.239136 167.934784 0.002406 
220.108688 164.130432 0.011769 
219.565216 225.543472 0.011899 
212.500000 236.956512 0.007888 
211.956512 242.391296 0.005156 
217.934784 166.304352 0.019905 
237.500000 191.304352 0.009250 
213.043472 237.500000 0.007137 
209.239136 241.304352 0.005932 


