left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
215.217392 222.282608 0.045853 
216.847824 216.304352 0.023086 
207.065216 210.326080 0.011110 
173.913040 223.913040 0.012200 
173.369568 227.173904 0.008728 
220.108688 197.282608 0.009775 
227.717392 207.608688 0.009258 
225.543472 207.608688 0.007134 
223.913040 210.869568 0.004000 
225.543472 193.478256 0.009110 
220.108688 223.913040 0.011219 
222.282608 223.369568 0.006121 
223.369568 214.130432 0.002292 
220.108688 164.673904 0.012717 
219.565216 225.000000 0.012120 
219.565216 230.978256 0.007871 
213.043472 241.304352 0.005022 
218.478256 166.304352 0.021935 
237.500000 191.304352 0.009105 
216.847824 235.869568 0.007137 
209.239136 240.760864 0.005793 


