left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
215.217392 222.282608 0.047494 
217.391296 216.847824 0.022505 
212.500000 210.326080 0.009299 
171.739136 221.195648 0.011314 
170.652176 226.630432 0.008352 
220.652176 198.369568 0.008131 
227.717392 207.065216 0.008992 
224.456512 211.413040 0.006890 
223.913040 212.500000 0.003715 
231.521744 213.586960 0.008445 
220.108688 223.369568 0.010259 
223.369568 222.282608 0.005845 
223.369568 215.760864 0.002163 
224.456512 196.739136 0.009225 
219.565216 224.456512 0.011247 
223.913040 224.456512 0.007190 
209.782608 241.304352 0.004264 
219.021744 195.108688 0.010032 
237.500000 191.304352 0.009206 
232.608688 214.673904 0.006897 
207.608688 240.217392 0.005055 


