left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
194.021744 173.913040 0.070708 
216.847824 215.217392 0.023460 
209.239136 207.608688 0.012684 
175.000000 219.565216 0.016610 
170.652176 226.086960 0.009654 
220.652176 197.826080 0.009351 
227.717392 207.608688 0.009184 
225.000000 207.065216 0.007241 
223.913040 208.152176 0.004288 
225.543472 194.021744 0.009205 
220.108688 223.913040 0.011335 
223.369568 222.826080 0.006134 
223.913040 212.500000 0.002393 
219.565216 163.586960 0.014414 
219.565216 225.000000 0.012307 
212.500000 236.956512 0.008057 
213.586960 243.478256 0.005357 
217.391296 166.847824 0.023395 
237.500000 190.217392 0.009341 
213.586960 236.956512 0.007239 
208.695648 242.391296 0.006031 


