left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
216.304352 220.108688 0.041164 
219.021744 210.326080 0.022403 
210.326080 206.521744 0.011422 
176.086960 219.021744 0.010049 
172.826080 226.086960 0.007902 
223.913040 191.304352 0.010472 
225.543472 219.565216 0.008783 
228.260864 211.413040 0.006876 
241.847824 183.152176 0.003210 
225.543472 192.934784 0.008885 
221.195648 223.369568 0.010391 
224.456512 223.369568 0.006053 
223.913040 241.304352 0.001636 
224.456512 192.934784 0.009209 
220.652176 223.369568 0.011603 
219.565216 232.065216 0.008062 
213.586960 240.217392 0.005137 
216.847824 193.478256 0.012866 
237.500000 186.413040 0.009309 
215.760864 235.326080 0.007349 
211.413040 239.673904 0.005598 


