left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
216.304352 220.652176 0.042244 
219.565216 210.869568 0.022840 
210.869568 206.521744 0.011250 
176.086960 219.021744 0.011298 
172.282608 226.086960 0.008208 
223.913040 191.304352 0.009725 
226.630432 219.021744 0.008780 
228.804352 211.413040 0.006857 
241.304352 184.239136 0.003138 
226.086960 193.478256 0.008674 
221.739136 223.369568 0.010541 
223.913040 224.456512 0.006029 
226.086960 240.760864 0.001669 
225.000000 193.478256 0.008862 
220.652176 223.913040 0.011711 
215.217392 235.869568 0.008184 
214.130432 240.760864 0.005314 
219.565216 192.934784 0.012540 
237.500000 187.500000 0.009496 
215.217392 236.413040 0.007415 
210.869568 240.217392 0.005796 


