left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
214.673904 222.826080 0.055357 
219.021744 215.760864 0.023533 
174.456528 216.304352 0.011443 
173.369568 216.304352 0.021550 
169.021744 225.000000 0.010510 
220.652176 198.369568 0.008244 
227.173904 213.586960 0.008705 
224.456512 211.413040 0.006933 
223.913040 213.043472 0.004070 
226.630432 193.478256 0.008603 
220.108688 223.913040 0.010086 
223.913040 221.739136 0.005815 
223.913040 215.760864 0.002329 
225.000000 195.652176 0.009543 
219.565216 224.456512 0.011235 
209.782608 237.500000 0.007270 
205.978256 242.934784 0.004721 
221.739136 192.934784 0.010451 
237.500000 190.760864 0.009541 
233.695648 214.130432 0.006972 
202.717392 242.934784 0.005580 


