left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
215.217392 223.369568 0.055547 
218.478256 216.304352 0.024407 
210.326080 210.326080 0.010777 
174.456528 221.195648 0.012275 
172.282608 227.173904 0.008821 
223.913040 209.239136 0.007864 
227.173904 214.673904 0.008572 
225.543472 213.586960 0.006716 
223.913040 213.586960 0.003637 
227.717392 215.217392 0.008225 
220.108688 224.456512 0.009996 
223.913040 222.282608 0.005752 
223.913040 215.760864 0.002039 
224.456512 196.195648 0.009014 
219.565216 225.000000 0.011229 
211.956512 236.956512 0.007336 
210.869568 242.391296 0.004615 
217.934784 194.565216 0.010655 
237.500000 191.847824 0.009284 
234.239120 213.586960 0.006821 
209.239136 242.391296 0.005417 


