left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
227.717392 203.804352 0.028110 
219.565216 225.543472 0.019041 
226.630432 221.195648 0.010459 
226.086960 218.478256 0.009699 
203.804352 231.521744 0.005801 
220.652176 213.586960 0.013148 
223.369568 215.760864 0.008862 
226.086960 221.195648 0.007143 
216.847824 233.152176 0.003660 
216.847824 214.130432 0.008853 
221.739136 218.478256 0.007339 
225.543472 220.652176 0.005801 
218.478256 237.500000 0.002131 
215.760864 214.130432 0.008741 
221.739136 218.478256 0.009306 
224.456512 222.282608 0.007464 
219.021744 236.413040 0.003897 
210.326080 198.913040 0.014069 
207.065216 215.760864 0.009974 
220.108688 215.217392 0.006951 
220.108688 215.760864 0.003821 


