left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
215.760864 221.739136 0.055792 
219.021744 214.673904 0.024255 
179.347824 210.869568 0.013408 
175.000000 214.673904 0.020462 
170.108688 223.913040 0.007881 
230.434784 217.934784 0.007902 
227.717392 215.217392 0.008748 
227.173904 215.217392 0.006691 
223.913040 214.130432 0.003550 
224.456512 217.391296 0.008408 
220.652176 224.456512 0.010914 
223.913040 223.369568 0.005940 
224.456512 244.021744 0.002115 
220.652176 217.934784 0.008185 
219.565216 225.543472 0.012113 
211.413040 238.043472 0.008417 
209.782608 245.108688 0.006196 
215.217392 215.217392 0.010802 
207.608688 235.326080 0.009347 
211.413040 242.934784 0.007508 
209.239136 244.021744 0.006478 


