left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
136.413040 186.413040 0.094400 
147.282608 180.434784 0.208370 
159.782608 162.500000 0.673521 
162.500000 132.608688 0.559653 
161.956528 109.782608 0.600316 
115.760872 157.065216 0.050388 
132.065216 125.543480 0.276268 
145.652176 121.739128 0.350954 
158.695648 123.369568 0.297215 
109.239128 167.391296 0.015283 
162.500000 129.891296 0.009672 
115.217392 184.782608 0.017623 
161.956528 124.456520 0.014922 
106.521736 173.369568 0.011403 
231.521744 215.760864 0.006495 
114.673912 183.152176 0.010476 
114.673912 184.239136 0.016941 
230.434784 211.956512 0.006965 
232.608688 213.043472 0.006134 
114.673912 185.869568 0.006976 
114.673912 186.956512 0.007204 


