left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
131.521744 186.956512 0.449711 
145.108688 172.826080 0.517787 
160.869568 157.065216 0.723993 
162.500000 136.956528 0.726119 
161.413040 119.565216 0.678511 
149.456528 150.543472 0.011227 
227.717392 214.130432 0.009706 
223.913040 215.760864 0.007657 
154.347824 115.760872 0.008881 
224.456512 212.500000 0.009396 
220.108688 225.543472 0.010976 
222.282608 223.913040 0.006249 
145.108688 180.978256 0.003084 
223.913040 210.326080 0.010844 
219.565216 226.630432 0.011972 
219.021744 234.239120 0.008078 
145.652176 167.391296 0.011140 
215.217392 219.565216 0.011888 
238.043472 189.673904 0.009752 
218.478256 233.695648 0.007487 
146.195648 166.847824 0.009151 


