left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
114.130432 152.717392 0.110044 
132.065216 140.217392 0.064130 
180.978256 230.434784 0.010223 
176.086960 227.173904 0.011387 
172.282608 226.630432 0.009144 
227.717392 219.021744 0.007622 
223.369568 221.195648 0.008105 
227.717392 218.478256 0.006306 
222.826080 232.608688 0.002584 
225.000000 219.021744 0.007807 
220.652176 223.913040 0.009497 
222.826080 226.630432 0.005638 
224.456512 241.304352 0.001410 
220.652176 219.565216 0.007524 
220.108688 226.086960 0.011099 
216.304352 235.326080 0.007937 
210.326080 240.760864 0.005256 
216.304352 215.760864 0.008858 
236.413040 191.847824 0.008828 
215.760864 236.413040 0.007139 
208.152176 240.760864 0.005809 


