left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
184.239136 193.478256 0.295541 
194.565216 219.021744 0.050098 
202.717392 215.760864 0.015176 
233.152176 227.717392 0.008989 
214.673904 241.847824 0.004376 
228.260864 215.760864 0.013037 
228.260864 227.717392 0.008187 
225.000000 232.608688 0.006998 
215.217392 211.956512 0.005096 
228.260864 215.760864 0.008866 
217.391296 232.065216 0.007714 
221.739136 235.326080 0.006254 
220.652176 239.673904 0.004074 
215.760864 215.217392 0.011953 
217.391296 232.065216 0.010092 
220.108688 236.956512 0.008699 
218.478256 241.847824 0.006240 
213.043472 216.847824 0.023973 
216.847824 236.413040 0.007902 
220.108688 238.043472 0.007799 
218.478256 245.108688 0.006302 


