left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
119.565216 160.326080 0.078670 
219.565216 217.391296 0.026282 
177.717392 230.434784 0.017883 
174.456528 216.304352 0.025697 
172.282608 222.282608 0.008846 
226.086960 180.434784 0.009890 
228.260864 212.500000 0.008604 
225.000000 214.673904 0.007011 
223.369568 215.760864 0.004490 
228.804352 189.130432 0.008702 
219.021744 227.173904 0.009536 
223.913040 222.282608 0.005673 
223.913040 215.760864 0.002515 
228.260864 190.217392 0.009413 
218.478256 227.173904 0.010990 
209.782608 238.586960 0.007772 
209.782608 245.652176 0.005476 
220.108688 171.739136 0.013720 
201.086960 236.956512 0.010341 
204.891296 245.108688 0.007379 
202.173904 245.108688 0.006399 


