left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
129.347824 151.630432 0.084586 
198.913040 221.195648 0.025678 
176.630432 221.739136 0.017683 
175.543472 215.760864 0.026960 
169.021744 222.282608 0.010365 
227.173904 182.065216 0.008269 
227.717392 211.956512 0.008321 
224.456512 215.217392 0.006940 
223.913040 215.217392 0.004585 
228.260864 191.304352 0.008555 
220.108688 225.000000 0.009106 
223.913040 221.195648 0.005570 
223.913040 215.760864 0.002504 
226.630432 194.021744 0.009368 
219.565216 225.543472 0.010830 
209.782608 239.673904 0.007522 
210.869568 245.652176 0.005194 
214.673904 219.565216 0.010657 
238.586960 190.760864 0.010020 
205.978256 244.021744 0.007577 
204.891296 244.565216 0.006193 


