left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
159.239136 185.869568 0.336162 
176.086960 204.347824 0.020941 
191.847824 209.782608 0.014348 
216.847824 208.695648 0.009425 
178.804352 232.065216 0.005957 
221.195648 211.956512 0.010760 
216.304352 214.673904 0.008393 
228.260864 208.152176 0.006627 
219.021744 240.217392 0.003378 
220.652176 215.217392 0.008132 
221.195648 223.369568 0.007679 
216.847824 231.521744 0.005355 
222.282608 241.847824 0.002084 
219.565216 214.673904 0.007940 
220.108688 223.913040 0.009697 
214.130432 235.869568 0.007836 
214.673904 240.760864 0.005254 
215.217392 197.826080 0.010969 
214.673904 215.217392 0.008356 
214.130432 236.413040 0.007284 
213.586960 240.217392 0.005819 


