left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
215.217392 222.826080 0.060525 
218.478256 216.304352 0.026291 
216.847824 209.239136 0.009907 
174.456528 222.826080 0.015466 
171.195648 225.543472 0.009609 
225.000000 176.630432 0.010995 
227.173904 210.869568 0.009367 
223.913040 214.130432 0.007338 
223.369568 215.217392 0.004779 
227.717392 191.304352 0.009062 
220.108688 224.456512 0.010407 
223.913040 220.652176 0.006051 
223.369568 215.760864 0.002864 
225.000000 194.565216 0.009998 
219.021744 225.543472 0.011569 
213.586960 237.500000 0.007439 
214.673904 245.108688 0.004944 
219.565216 171.195648 0.014952 
238.043472 189.130432 0.009812 
240.217392 193.478256 0.006951 
210.326080 244.565216 0.005620 


