left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
178.804352 194.565216 0.284688 
188.586960 217.934784 0.036983 
202.173904 214.130432 0.011485 
211.956512 210.326080 0.008951 
218.478256 239.673904 0.004032 
223.913040 212.500000 0.014031 
222.826080 213.586960 0.009796 
217.391296 211.413040 0.007595 
215.217392 211.956512 0.004924 
219.565216 213.586960 0.009952 
222.826080 221.195648 0.009616 
222.282608 232.065216 0.006127 
221.195648 238.586960 0.003508 
215.217392 214.130432 0.014087 
220.108688 227.173904 0.010783 
219.565216 235.869568 0.008664 
219.565216 239.130432 0.006118 
211.956512 214.673904 0.027418 
216.304352 213.043472 0.008903 
219.565216 237.500000 0.007594 
218.478256 244.565216 0.006052 


