left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
216.304352 221.739136 0.045789 
218.478256 214.130432 0.023465 
210.326080 206.521744 0.012862 
178.804352 215.217392 0.014642 
171.739136 225.543472 0.008987 
223.913040 192.391296 0.008510 
222.282608 222.826080 0.008707 
227.173904 226.086960 0.006659 
224.456512 210.326080 0.003152 
225.000000 193.478256 0.008070 
220.652176 223.913040 0.010965 
221.739136 226.086960 0.005982 
225.000000 241.304352 0.001724 
224.456512 192.934784 0.008451 
220.108688 224.456512 0.012042 
214.130432 235.869568 0.008189 
212.500000 241.304352 0.005470 
216.304352 196.195648 0.010872 
209.239136 234.782608 0.008680 
213.586960 236.413040 0.007477 
210.869568 240.217392 0.006151 


