left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
215.760864 221.739136 0.048687 
216.847824 218.478256 0.022395 
163.043472 153.804352 0.076242 
167.391296 153.260864 0.034588 
166.304352 152.173920 0.012642 
164.130432 141.304352 0.016816 
166.847824 152.717392 0.016002 
158.695648 153.260864 0.016905 
155.978256 144.021744 0.007943 
230.434784 214.673904 0.008453 
220.108688 224.456512 0.010153 
166.847824 154.347824 0.006031 
153.804352 141.847824 0.004584 
220.652176 216.304352 0.008089 
219.565216 225.543472 0.011339 
217.391296 235.869568 0.007884 
215.760864 243.478256 0.005243 
219.021744 215.217392 0.009710 
215.217392 219.565216 0.008617 
217.391296 236.956512 0.007279 
213.043472 242.934784 0.005934 


