left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
226.630432 208.695648 0.029799 
219.565216 226.086960 0.019198 
202.717392 219.021744 0.011060 
202.717392 220.652176 0.010238 
211.413040 236.956512 0.005632 
219.565216 214.130432 0.014018 
207.065216 220.108688 0.009229 
223.913040 216.304352 0.007313 
215.217392 233.695648 0.003694 
215.217392 214.673904 0.009455 
220.652176 216.847824 0.007476 
223.913040 217.391296 0.005878 
215.217392 239.130432 0.002279 
213.586960 214.673904 0.009313 
220.652176 216.847824 0.009430 
223.369568 218.478256 0.007406 
215.217392 236.956512 0.004033 
209.782608 198.369568 0.016266 
206.521744 215.760864 0.010504 
215.217392 215.217392 0.007236 
215.760864 215.217392 0.003942 


