left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
215.217392 221.739136 0.048056 
217.934784 215.760864 0.022915 
216.304352 207.608688 0.009304 
171.739136 223.913040 0.011345 
173.913040 227.717392 0.008741 
238.043472 172.282608 0.008649 
227.717392 208.152176 0.009118 
224.456512 210.869568 0.007035 
221.739136 215.760864 0.004028 
228.260864 191.847824 0.008510 
220.108688 223.369568 0.010466 
222.826080 222.282608 0.005956 
222.826080 215.760864 0.002384 
225.000000 196.195648 0.009305 
220.108688 223.913040 0.011404 
233.152176 215.217392 0.007288 
220.108688 242.391296 0.004357 
220.652176 171.739136 0.012590 
237.500000 189.673904 0.009666 
232.608688 214.130432 0.007025 
207.065216 241.304352 0.004988 


