left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
215.760864 222.826080 0.046024 
217.391296 216.304352 0.022055 
195.108688 222.282608 0.010364 
178.804352 215.760864 0.013931 
171.739136 226.086960 0.009769 
220.652176 212.500000 0.007786 
221.739136 222.826080 0.008542 
228.260864 207.608688 0.006553 
223.913040 210.869568 0.003107 
230.978256 215.217392 0.008078 
220.108688 225.000000 0.010599 
220.652176 226.630432 0.005766 
226.630432 241.304352 0.001538 
225.543472 194.021744 0.007935 
219.565216 225.543472 0.011806 
213.586960 236.413040 0.007904 
211.413040 241.304352 0.005213 
215.760864 197.826080 0.009633 
207.608688 233.695648 0.008700 
213.043472 238.043472 0.007240 
210.326080 240.760864 0.006069 


