left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
163.043472 184.782608 0.118400 
220.652176 216.847824 0.025533 
182.608688 231.521744 0.012237 
176.630432 220.652176 0.018276 
166.847824 225.000000 0.009355 
223.369568 208.152176 0.009095 
225.543472 214.130432 0.008769 
223.913040 214.673904 0.007143 
223.913040 214.673904 0.004728 
224.456512 210.869568 0.008810 
220.108688 225.000000 0.009621 
223.369568 222.826080 0.005624 
223.913040 214.673904 0.002559 
223.913040 208.152176 0.009401 
219.021744 227.717392 0.011212 
213.043472 239.673904 0.008271 
214.673904 245.108688 0.006148 
215.217392 219.565216 0.010002 
203.260864 236.956512 0.009682 
209.782608 245.108688 0.007657 
209.782608 245.108688 0.006791 


