left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
221.195648 215.217392 0.044616 
172.282608 139.130432 0.026602 
173.369568 139.673920 0.050012 
172.826080 133.152176 0.044964 
167.391296 132.065216 0.029911 
185.326080 152.173920 0.013472 
171.739136 132.065216 0.017587 
168.478256 129.347824 0.012642 
166.847824 129.347824 0.011283 
227.717392 184.782608 0.008061 
172.282608 132.065216 0.016890 
168.478256 129.347824 0.008696 
167.391296 128.260864 0.006757 
192.934784 155.434784 0.012493 
176.086960 151.086960 0.017081 
170.652176 129.347824 0.009106 
167.391296 127.717392 0.005501 
184.782608 154.891296 0.027593 
176.086960 153.804352 0.016030 
167.391296 136.956528 0.013976 
180.978256 158.152176 0.007718 


