left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
188.043472 159.239136 0.114886 
204.347824 232.065216 0.022650 
201.086960 210.869568 0.012370 
172.826080 221.195648 0.015064 
166.847824 223.913040 0.010010 
219.565216 209.239136 0.011013 
226.630432 210.326080 0.008962 
223.913040 211.413040 0.007360 
221.195648 214.130432 0.004143 
220.108688 213.586960 0.008422 
219.565216 223.913040 0.008181 
216.847824 236.413040 0.005636 
222.282608 243.478256 0.002514 
219.565216 212.500000 0.008272 
219.021744 225.000000 0.009940 
210.326080 241.304352 0.008578 
210.869568 245.108688 0.006536 
141.847824 114.673912 0.013996 
206.521744 239.130432 0.008704 
210.869568 244.021744 0.007475 
208.695648 245.108688 0.006474 


