left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
227.717392 198.913040 0.028697 
216.847824 203.804352 0.019870 
206.521744 201.630432 0.012997 
200.000000 220.108688 0.011177 
209.782608 237.500000 0.006028 
221.195648 214.673904 0.013482 
205.978256 220.652176 0.009499 
223.913040 217.391296 0.007152 
214.130432 234.239120 0.003812 
211.413040 216.304352 0.009571 
220.108688 217.934784 0.007307 
223.369568 219.565216 0.005805 
209.782608 242.934784 0.002644 
210.326080 215.760864 0.009565 
219.565216 218.478256 0.009220 
208.152176 230.978256 0.007363 
210.869568 238.043472 0.004244 
209.239136 206.521744 0.015268 
206.521744 216.304352 0.010355 
210.869568 217.934784 0.006960 
204.347824 233.695648 0.004084 


