left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
148.369568 161.956528 0.048305 
173.913040 182.608688 0.017024 
160.869568 210.869568 0.020419 
202.173904 219.565216 0.012430 
190.217392 235.869568 0.006172 
186.413040 202.173904 0.022308 
160.326080 193.478256 0.014636 
149.456528 194.021744 0.009014 
145.652176 201.630432 0.011378 
185.326080 205.434784 0.018613 
163.586960 197.282608 0.019649 
153.804352 214.673904 0.011205 
153.260864 215.760864 0.008342 
187.500000 202.173904 0.018873 
169.021744 201.630432 0.027229 
169.021744 202.717392 0.016118 
156.521744 219.021744 0.011998 
180.434784 175.543472 0.024847 
188.043472 201.630432 0.017727 
178.804352 201.086960 0.022987 
172.826080 198.913040 0.012629 


