left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
129.347824 150.000000 0.224214 
219.565216 217.934784 0.024311 
177.717392 229.891296 0.020329 
173.369568 217.391296 0.023630 
169.021744 223.913040 0.008760 
224.456512 210.869568 0.008122 
227.717392 213.586960 0.008790 
224.456512 215.217392 0.006967 
223.369568 216.304352 0.004238 
225.000000 214.673904 0.008656 
219.565216 226.086960 0.009454 
223.913040 221.739136 0.005784 
223.369568 216.847824 0.002507 
225.000000 197.282608 0.009107 
217.934784 228.260864 0.011127 
209.782608 239.130432 0.008369 
208.695648 245.652176 0.006323 
213.043472 219.565216 0.011249 
201.630432 236.956512 0.010094 
203.260864 245.108688 0.008656 
202.717392 245.652176 0.007063 


