left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
171.739136 122.282608 0.043739 
203.804352 230.434784 0.022636 
196.739136 210.869568 0.013078 
174.456528 219.565216 0.017331 
166.847824 225.000000 0.009595 
226.086960 180.434784 0.009590 
236.413040 190.217392 0.008282 
239.130432 189.130432 0.006832 
240.760864 185.869568 0.003449 
221.195648 213.043472 0.007965 
224.456512 215.760864 0.006576 
214.673904 235.869568 0.005307 
201.086960 247.282608 0.002108 
220.652176 211.413040 0.007813 
219.565216 227.173904 0.008418 
210.869568 238.586960 0.008173 
205.978256 245.108688 0.006163 
172.826080 244.565216 0.010215 
215.217392 210.326080 0.008457 
206.521744 244.021744 0.007275 
207.065216 244.021744 0.006231 


