left: Array<T>::toString():
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 

, right: Array<T>::toString():
215.217392 221.739136 0.057084 
217.934784 216.847824 0.024501 
144.021744 132.065216 0.057359 
124.456520 145.108688 0.324838 
107.608696 150.543472 0.296202 
220.108688 203.260864 0.009880 
227.173904 208.695648 0.009230 
221.195648 215.217392 0.007391 
105.434784 153.260864 0.012424 
221.739136 214.673904 0.008945 
220.108688 223.913040 0.009920 
222.826080 221.195648 0.005957 
141.304352 130.978256 0.007057 
224.456512 200.000000 0.009948 
219.565216 225.000000 0.011189 
210.326080 240.217392 0.007982 
212.500000 245.108688 0.005668 
145.652176 128.804352 0.012940 
200.543472 237.500000 0.009278 
123.913040 142.391296 0.011827 
205.434784 244.565216 0.006140 


